,Daily_Screen_Time,App_Social_Media_Time,App_Work_Time,App_Entertainment_Time,Phone_Unlocks,Sleep_Duration,Well_Being_Score,Stress_Level,Mood_Rating
2376,415.0,20.0,21.0,374.0,138.0,8.2,1.0,10.0,2.0
2377,231.0,101.0,46.0,84.0,14.0,5.5,7.0,5.0,5.0
2378,348.0,31.0,100.0,217.0,39.0,6.6,6.0,4.0,8.0
2379,346.0,131.0,4.0,211.0,114.0,8.5,5.0,1.0,2.0
2380,172.0,47.0,32.0,93.0,69.0,5.7,1.0,10.0,2.0
2381,515.0,42.0,83.0,390.0,13.0,7.7,2.0,6.0,2.0
2382,522.0,217.0,76.0,229.0,65.0,7.9,10.0,7.0,8.0
2383,573.0,129.0,18.0,426.0,22.0,8.7,9.0,4.0,2.0
2384,530.0,219.0,86.0,225.0,26.0,6.1,1.0,2.0,5.0
2385,589.0,6.0,11.0,572.0,95.0,5.6,8.0,2.0,6.0
2386,190.0,94.0,38.0,58.0,16.0,4.7,6.0,9.0,10.0
2387,363.0,76.0,48.0,239.0,22.0,4.7,3.0,3.0,9.0
2388,559.0,109.0,156.0,294.0,112.0,8.6,4.0,2.0,6.0
2389,62.0,13.0,5.0,44.0,138.0,7.2,6.0,2.0,9.0
2390,322.0,111.0,95.0,116.0,132.0,5.9,3.0,9.0,8.0
2391,181.0,28.0,30.0,123.0,134.0,4.1,10.0,3.0,5.0
2392,281.0,11.0,14.0,256.0,68.0,8.1,3.0,10.0,6.0
2393,167.0,35.0,11.0,121.0,88.0,4.5,9.0,9.0,7.0
2394,498.0,177.0,52.0,269.0,22.0,6.3,4.0,8.0,8.0
2395,516.0,66.0,37.0,413.0,90.0,8.2,3.0,5.0,1.0
2396,465.0,228.0,34.0,203.0,67.0,7.7,10.0,10.0,10.0
2397,241.0,24.0,3.0,214.0,142.0,5.5,9.0,9.0,3.0
2398,578.0,274.0,33.0,271.0,83.0,7.9,2.0,10.0,2.0
2399,460.0,44.0,89.0,327.0,17.0,4.2,8.0,8.0,2.0
2400,282.0,57.0,58.0,167.0,144.0,4.2,7.0,4.0,8.0
2401,438.0,91.0,62.0,285.0,68.0,4.1,1.0,1.0,9.0
2402,331.0,74.0,1.0,256.0,112.0,5.4,4.0,8.0,3.0
2403,149.0,71.0,38.0,40.0,48.0,8.9,3.0,8.0,4.0
2404,266.0,53.0,54.0,159.0,15.0,5.4,4.0,10.0,2.0
2405,321.0,107.0,39.0,175.0,72.0,5.6,4.0,1.0,5.0
2406,165.0,63.0,42.0,60.0,27.0,4.9,7.0,6.0,3.0
2407,209.0,75.0,50.0,84.0,132.0,7.4,3.0,10.0,4.0
2408,214.0,103.0,25.0,86.0,58.0,5.0,5.0,2.0,5.0
2409,76.0,16.0,10.0,50.0,40.0,4.2,7.0,2.0,2.0
2410,391.0,71.0,59.0,261.0,62.0,4.9,8.0,2.0,5.0
2411,82.0,35.0,24.0,23.0,88.0,6.7,3.0,9.0,3.0
2412,326.0,21.0,23.0,282.0,82.0,8.8,5.0,6.0,6.0
2413,402.0,118.0,79.0,205.0,37.0,6.4,6.0,9.0,8.0
2414,381.0,164.0,46.0,171.0,12.0,5.4,6.0,1.0,6.0
2415,501.0,50.0,142.0,309.0,46.0,6.8,5.0,5.0,5.0
2416,195.0,14.0,7.0,174.0,75.0,7.2,8.0,5.0,7.0
2417,72.0,2.0,1.0,69.0,146.0,4.3,8.0,6.0,10.0
2418,366.0,104.0,73.0,189.0,100.0,4.5,5.0,6.0,3.0
2419,63.0,21.0,15.0,27.0,45.0,7.9,8.0,3.0,10.0
2420,471.0,102.0,108.0,261.0,117.0,5.0,7.0,7.0,7.0
2421,70.0,25.0,15.0,30.0,133.0,6.1,5.0,2.0,7.0
2422,498.0,233.0,63.0,202.0,107.0,5.5,4.0,1.0,8.0
2423,580.0,84.0,135.0,361.0,96.0,8.7,10.0,3.0,10.0
2424,312.0,31.0,88.0,193.0,14.0,5.9,10.0,3.0,7.0
2425,488.0,47.0,82.0,359.0,49.0,8.5,3.0,5.0,4.0
2426,329.0,158.0,81.0,90.0,51.0,4.8,7.0,1.0,3.0
2427,368.0,112.0,8.0,248.0,13.0,9.0,1.0,9.0,5.0
2428,353.0,133.0,30.0,190.0,125.0,5.7,1.0,1.0,2.0
2429,215.0,72.0,33.0,110.0,103.0,6.0,8.0,7.0,8.0
2430,108.0,27.0,32.0,49.0,15.0,7.6,6.0,7.0,6.0
2431,108.0,32.0,7.0,69.0,112.0,8.7,1.0,9.0,9.0
2432,378.0,151.0,1.0,226.0,56.0,6.1,10.0,2.0,10.0
2433,123.0,35.0,34.0,54.0,92.0,5.8,10.0,3.0,1.0
2434,309.0,56.0,73.0,180.0,33.0,4.8,8.0,7.0,3.0
2435,455.0,14.0,32.0,409.0,103.0,6.9,10.0,4.0,1.0
2436,356.0,44.0,56.0,256.0,102.0,4.2,5.0,6.0,5.0
2437,334.0,77.0,78.0,179.0,149.0,8.3,5.0,8.0,2.0
2438,233.0,69.0,16.0,148.0,126.0,6.5,7.0,3.0,6.0
2439,305.0,25.0,40.0,240.0,70.0,6.2,4.0,7.0,9.0
2440,246.0,86.0,26.0,134.0,110.0,4.9,4.0,1.0,9.0
2441,462.0,158.0,96.0,208.0,97.0,4.7,6.0,10.0,9.0
2442,110.0,36.0,20.0,54.0,105.0,8.1,10.0,3.0,6.0
2443,300.0,22.0,82.0,196.0,127.0,6.9,4.0,5.0,6.0
2444,113.0,31.0,13.0,69.0,93.0,6.2,9.0,2.0,1.0
2445,227.0,109.0,15.0,103.0,104.0,6.7,4.0,1.0,8.0
2446,419.0,20.0,83.0,316.0,77.0,8.5,10.0,5.0,1.0
2447,310.0,39.0,80.0,191.0,139.0,8.5,7.0,8.0,1.0
2448,406.0,111.0,53.0,242.0,62.0,4.6,2.0,9.0,5.0
2449,312.0,121.0,51.0,140.0,48.0,4.6,5.0,2.0,9.0
2450,488.0,188.0,12.0,288.0,55.0,7.0,6.0,9.0,4.0
2451,361.0,44.0,68.0,249.0,49.0,8.4,10.0,7.0,9.0
2452,250.0,118.0,59.0,73.0,52.0,8.0,1.0,8.0,1.0
2453,447.0,30.0,10.0,407.0,112.0,5.1,1.0,10.0,3.0
2454,220.0,54.0,7.0,159.0,19.0,5.4,6.0,7.0,1.0
2455,170.0,7.0,49.0,114.0,124.0,8.8,1.0,9.0,1.0
2456,336.0,110.0,73.0,153.0,34.0,5.1,1.0,4.0,1.0
2457,191.0,19.0,30.0,142.0,10.0,5.8,5.0,7.0,1.0
2458,138.0,48.0,1.0,89.0,24.0,5.9,7.0,8.0,10.0
2459,174.0,24.0,6.0,144.0,126.0,6.7,7.0,3.0,8.0
2460,147.0,64.0,33.0,50.0,20.0,7.6,7.0,4.0,10.0
2461,540.0,213.0,157.0,170.0,44.0,5.6,7.0,10.0,6.0
2462,203.0,56.0,8.0,139.0,34.0,6.6,8.0,6.0,2.0
2463,399.0,158.0,32.0,209.0,136.0,4.1,6.0,9.0,6.0
2464,573.0,262.0,69.0,242.0,106.0,7.3,10.0,10.0,5.0
2465,214.0,77.0,40.0,97.0,95.0,7.0,4.0,7.0,4.0
2466,517.0,181.0,93.0,243.0,131.0,6.0,5.0,9.0,6.0
2467,400.0,46.0,75.0,279.0,108.0,7.5,8.0,2.0,7.0
2468,535.0,14.0,54.0,467.0,75.0,6.2,4.0,8.0,1.0
2469,129.0,41.0,3.0,85.0,136.0,7.8,10.0,3.0,7.0
2470,451.0,94.0,54.0,303.0,45.0,4.7,10.0,2.0,2.0
2471,163.0,46.0,22.0,95.0,116.0,6.6,2.0,3.0,7.0
2472,125.0,23.0,12.0,90.0,45.0,4.5,7.0,8.0,3.0
2473,294.0,38.0,57.0,199.0,59.0,6.7,4.0,10.0,7.0
2474,482.0,36.0,21.0,425.0,60.0,6.2,9.0,5.0,3.0
2475,600.0,82.0,48.0,470.0,148.0,6.3,2.0,6.0,9.0
2476,336.0,73.0,53.0,210.0,22.0,7.6,1.0,10.0,2.0
2477,577.0,244.0,2.0,331.0,142.0,7.7,1.0,1.0,8.0
2478,279.0,133.0,27.0,119.0,98.0,5.5,10.0,1.0,4.0
2479,150.0,63.0,32.0,55.0,48.0,6.6,6.0,7.0,10.0
2480,364.0,32.0,100.0,232.0,98.0,5.5,5.0,7.0,2.0
2481,554.0,235.0,76.0,243.0,127.0,8.4,8.0,2.0,7.0
2482,558.0,53.0,142.0,363.0,125.0,4.0,8.0,5.0,4.0
2483,133.0,16.0,2.0,115.0,77.0,6.1,1.0,3.0,7.0
2484,507.0,232.0,108.0,167.0,81.0,8.6,6.0,1.0,8.0
2485,384.0,69.0,82.0,233.0,135.0,7.4,7.0,7.0,3.0
2486,454.0,139.0,119.0,196.0,87.0,8.6,10.0,6.0,6.0
2487,549.0,230.0,38.0,281.0,27.0,7.8,6.0,7.0,10.0
2488,73.0,29.0,19.0,25.0,70.0,9.0,9.0,1.0,3.0
2489,267.0,118.0,74.0,75.0,40.0,5.8,10.0,1.0,6.0
2490,455.0,140.0,45.0,270.0,16.0,5.0,6.0,3.0,3.0
2491,69.0,3.0,12.0,54.0,72.0,7.3,3.0,3.0,8.0
2492,423.0,199.0,67.0,157.0,74.0,5.7,1.0,2.0,4.0
2493,145.0,12.0,16.0,117.0,98.0,6.7,2.0,8.0,5.0
2494,354.0,142.0,66.0,146.0,78.0,6.3,2.0,10.0,5.0
2495,139.0,11.0,11.0,117.0,149.0,7.8,4.0,8.0,7.0
2496,588.0,175.0,18.0,395.0,37.0,7.9,5.0,10.0,9.0
2497,122.0,56.0,32.0,34.0,21.0,7.9,9.0,6.0,10.0
2498,479.0,132.0,41.0,306.0,13.0,8.3,2.0,7.0,4.0
2499,473.0,150.0,55.0,268.0,51.0,4.5,3.0,2.0,8.0
2500,494.0,30.0,39.0,425.0,43.0,7.0,2.0,8.0,1.0
2501,268.0,119.0,57.0,92.0,148.0,8.6,10.0,10.0,8.0
2502,362.0,41.0,88.0,233.0,116.0,6.6,9.0,10.0,7.0
2503,479.0,38.0,141.0,300.0,55.0,6.9,7.0,4.0,9.0
2504,373.0,105.0,22.0,246.0,83.0,8.6,9.0,10.0,4.0
2505,294.0,140.0,5.0,149.0,116.0,6.8,9.0,1.0,3.0
2506,264.0,47.0,24.0,193.0,20.0,6.0,1.0,10.0,7.0
2507,300.0,125.0,89.0,86.0,32.0,7.8,1.0,9.0,1.0
2508,430.0,61.0,75.0,294.0,127.0,6.6,5.0,3.0,10.0
2509,166.0,82.0,36.0,48.0,18.0,6.2,6.0,2.0,2.0
2510,588.0,11.0,36.0,541.0,118.0,4.5,9.0,8.0,8.0
2511,69.0,5.0,15.0,49.0,73.0,6.5,7.0,7.0,8.0
2512,156.0,46.0,21.0,89.0,122.0,5.1,1.0,9.0,1.0
2513,308.0,88.0,70.0,150.0,75.0,5.7,5.0,5.0,9.0
2514,365.0,15.0,4.0,346.0,25.0,6.4,8.0,2.0,8.0
2515,351.0,123.0,62.0,166.0,61.0,6.4,3.0,9.0,9.0
2516,493.0,23.0,72.0,398.0,75.0,5.0,2.0,9.0,8.0
2517,137.0,37.0,14.0,86.0,143.0,8.9,3.0,6.0,9.0
2518,599.0,18.0,144.0,437.0,13.0,8.2,1.0,1.0,9.0
2519,532.0,79.0,48.0,405.0,125.0,5.5,3.0,1.0,4.0
2520,292.0,18.0,84.0,190.0,131.0,8.6,7.0,7.0,4.0
2521,561.0,160.0,55.0,346.0,54.0,4.8,6.0,4.0,9.0
2522,348.0,162.0,57.0,129.0,21.0,4.6,8.0,4.0,10.0
2523,566.0,168.0,77.0,321.0,29.0,5.1,7.0,2.0,6.0
2524,114.0,33.0,5.0,76.0,51.0,6.0,10.0,4.0,7.0
2525,556.0,144.0,1.0,411.0,19.0,4.1,9.0,10.0,8.0
2526,542.0,19.0,143.0,380.0,113.0,7.4,7.0,5.0,4.0
2527,282.0,27.0,16.0,239.0,148.0,5.0,4.0,7.0,1.0
2528,528.0,132.0,80.0,316.0,148.0,5.0,2.0,8.0,1.0
2529,94.0,11.0,1.0,82.0,53.0,6.1,6.0,10.0,10.0
2530,382.0,121.0,2.0,259.0,86.0,5.9,5.0,5.0,5.0
2531,464.0,49.0,120.0,295.0,17.0,7.0,9.0,9.0,3.0
2532,422.0,142.0,99.0,181.0,82.0,8.6,1.0,7.0,1.0
2533,420.0,6.0,39.0,375.0,106.0,7.7,9.0,7.0,5.0
2534,535.0,177.0,50.0,308.0,41.0,8.5,5.0,6.0,3.0
2535,296.0,35.0,43.0,218.0,52.0,7.8,9.0,2.0,6.0
2536,513.0,222.0,141.0,150.0,141.0,4.5,9.0,5.0,5.0
2537,462.0,230.0,55.0,177.0,71.0,8.6,10.0,5.0,2.0
2538,463.0,59.0,74.0,330.0,47.0,8.6,10.0,6.0,5.0
2539,107.0,25.0,17.0,65.0,112.0,7.9,5.0,6.0,5.0
2540,408.0,36.0,22.0,350.0,48.0,4.5,6.0,5.0,10.0
2541,314.0,50.0,50.0,214.0,37.0,8.0,4.0,2.0,10.0
2542,426.0,181.0,32.0,213.0,144.0,5.5,2.0,3.0,9.0
2543,457.0,83.0,65.0,309.0,94.0,7.2,6.0,10.0,4.0
2544,77.0,4.0,4.0,69.0,126.0,8.1,3.0,1.0,8.0
2545,487.0,57.0,52.0,378.0,96.0,7.7,5.0,3.0,4.0
2546,544.0,156.0,107.0,281.0,36.0,8.3,6.0,5.0,3.0
2547,321.0,75.0,22.0,224.0,32.0,4.4,10.0,5.0,8.0
2548,346.0,154.0,79.0,113.0,93.0,6.3,6.0,10.0,9.0
2549,137.0,6.0,41.0,90.0,122.0,6.3,7.0,5.0,1.0
2550,320.0,126.0,96.0,98.0,132.0,4.1,5.0,5.0,8.0
2551,490.0,68.0,110.0,312.0,70.0,8.0,5.0,5.0,2.0
2552,204.0,84.0,50.0,70.0,89.0,8.8,3.0,8.0,4.0
2553,548.0,188.0,41.0,319.0,77.0,5.2,2.0,4.0,4.0
2554,566.0,7.0,14.0,545.0,64.0,4.8,10.0,3.0,6.0
2555,282.0,13.0,66.0,203.0,146.0,6.9,5.0,10.0,4.0
2556,111.0,7.0,24.0,80.0,61.0,4.8,5.0,6.0,7.0
2557,327.0,2.0,94.0,231.0,101.0,7.3,5.0,3.0,8.0
2558,221.0,35.0,25.0,161.0,94.0,7.1,6.0,10.0,3.0
2559,504.0,26.0,96.0,382.0,112.0,4.9,1.0,6.0,1.0
2560,408.0,172.0,88.0,148.0,70.0,4.6,10.0,10.0,5.0
2561,132.0,40.0,39.0,53.0,122.0,8.5,8.0,9.0,10.0
2562,349.0,98.0,97.0,154.0,128.0,7.4,5.0,3.0,6.0
2563,540.0,9.0,80.0,451.0,116.0,5.5,9.0,9.0,3.0
2564,311.0,79.0,65.0,167.0,17.0,6.2,6.0,3.0,2.0
2565,451.0,212.0,123.0,116.0,103.0,8.8,7.0,2.0,5.0
2566,501.0,22.0,34.0,445.0,106.0,8.4,5.0,4.0,10.0
2567,249.0,63.0,39.0,147.0,135.0,5.9,1.0,3.0,9.0
2568,81.0,29.0,18.0,34.0,96.0,8.7,2.0,6.0,3.0
2569,149.0,17.0,28.0,104.0,129.0,4.0,2.0,6.0,7.0
2570,69.0,30.0,5.0,34.0,12.0,6.8,5.0,10.0,8.0
2571,234.0,29.0,66.0,139.0,81.0,7.7,6.0,9.0,10.0
2572,277.0,86.0,72.0,119.0,138.0,8.8,2.0,9.0,5.0
2573,338.0,69.0,77.0,192.0,40.0,5.8,5.0,3.0,8.0
2574,586.0,50.0,105.0,431.0,12.0,7.0,6.0,8.0,2.0
2575,259.0,123.0,25.0,111.0,32.0,5.2,8.0,2.0,9.0
2576,590.0,144.0,157.0,289.0,76.0,4.3,5.0,10.0,2.0
2577,555.0,171.0,53.0,331.0,101.0,7.0,10.0,7.0,2.0
2578,456.0,78.0,12.0,366.0,14.0,6.2,1.0,4.0,4.0
2579,360.0,164.0,18.0,178.0,28.0,7.3,4.0,9.0,7.0
2580,319.0,37.0,52.0,230.0,93.0,4.5,3.0,9.0,4.0
2581,277.0,37.0,40.0,200.0,73.0,8.5,3.0,8.0,1.0
2582,572.0,57.0,126.0,389.0,52.0,7.4,7.0,4.0,7.0
2583,456.0,149.0,38.0,269.0,148.0,4.9,1.0,2.0,3.0
2584,184.0,16.0,12.0,156.0,112.0,5.4,8.0,10.0,6.0
2585,527.0,135.0,102.0,290.0,89.0,6.0,6.0,6.0,3.0
2586,101.0,41.0,26.0,34.0,51.0,5.8,9.0,5.0,9.0
2587,467.0,62.0,46.0,359.0,104.0,5.0,7.0,10.0,10.0
2588,290.0,114.0,50.0,126.0,73.0,6.5,7.0,4.0,7.0
2589,421.0,171.0,48.0,202.0,99.0,4.1,3.0,10.0,6.0
2590,530.0,181.0,0.0,349.0,50.0,5.7,1.0,2.0,5.0
2591,489.0,28.0,112.0,349.0,95.0,7.6,1.0,10.0,10.0
2592,227.0,93.0,61.0,73.0,78.0,4.5,2.0,5.0,3.0
2593,271.0,28.0,4.0,239.0,99.0,5.9,8.0,2.0,8.0
2594,144.0,58.0,33.0,53.0,53.0,5.7,10.0,1.0,5.0
2595,573.0,170.0,86.0,317.0,79.0,4.5,10.0,1.0,9.0
2596,309.0,6.0,31.0,272.0,29.0,8.3,4.0,8.0,7.0
2597,143.0,27.0,1.0,115.0,25.0,7.6,4.0,10.0,1.0
2598,169.0,48.0,17.0,104.0,46.0,7.0,3.0,9.0,4.0
2599,593.0,190.0,64.0,339.0,128.0,4.2,5.0,1.0,5.0
2600,205.0,12.0,19.0,174.0,142.0,4.4,9.0,1.0,10.0
2601,346.0,135.0,21.0,190.0,81.0,4.7,3.0,9.0,1.0
2602,535.0,207.0,114.0,214.0,49.0,7.0,8.0,4.0,8.0
2603,195.0,13.0,52.0,130.0,138.0,5.4,3.0,9.0,6.0
2604,522.0,22.0,49.0,451.0,111.0,6.7,6.0,7.0,8.0
2605,577.0,226.0,68.0,283.0,75.0,8.9,8.0,6.0,2.0
2606,419.0,52.0,48.0,319.0,43.0,8.3,1.0,2.0,2.0
2607,552.0,251.0,128.0,173.0,65.0,4.3,10.0,2.0,2.0
2608,516.0,18.0,92.0,406.0,96.0,7.7,1.0,4.0,5.0
2609,339.0,151.0,96.0,92.0,124.0,5.2,10.0,7.0,8.0
2610,392.0,38.0,54.0,300.0,83.0,4.5,6.0,10.0,2.0
2611,418.0,0.0,39.0,379.0,26.0,7.3,10.0,1.0,6.0
2612,240.0,116.0,4.0,120.0,100.0,4.4,8.0,8.0,6.0
2613,349.0,36.0,94.0,219.0,136.0,5.6,5.0,1.0,2.0
2614,548.0,198.0,26.0,324.0,105.0,8.7,7.0,7.0,6.0
2615,593.0,52.0,177.0,364.0,77.0,8.8,4.0,6.0,8.0
2616,195.0,69.0,37.0,89.0,50.0,7.1,5.0,7.0,2.0
2617,345.0,62.0,15.0,268.0,47.0,4.9,4.0,3.0,8.0
2618,559.0,142.0,12.0,405.0,23.0,7.1,9.0,10.0,9.0
2619,438.0,85.0,44.0,309.0,57.0,6.9,1.0,3.0,9.0
2620,396.0,105.0,117.0,174.0,33.0,8.9,10.0,5.0,2.0
2621,368.0,20.0,107.0,241.0,119.0,6.4,5.0,3.0,5.0
2622,413.0,158.0,4.0,251.0,96.0,7.6,5.0,7.0,1.0
2623,134.0,67.0,3.0,64.0,21.0,7.6,2.0,8.0,6.0
2624,247.0,5.0,5.0,237.0,104.0,8.0,5.0,5.0,3.0
2625,484.0,205.0,7.0,272.0,39.0,8.5,2.0,7.0,3.0
2626,542.0,98.0,153.0,291.0,77.0,4.1,10.0,3.0,4.0
2627,295.0,128.0,51.0,116.0,104.0,6.8,2.0,9.0,4.0
2628,424.0,181.0,95.0,148.0,71.0,4.2,2.0,9.0,7.0
2629,131.0,5.0,30.0,96.0,13.0,7.6,9.0,9.0,7.0
2630,150.0,15.0,16.0,119.0,130.0,7.4,1.0,9.0,4.0
2631,434.0,3.0,47.0,384.0,149.0,9.0,1.0,3.0,6.0
2632,298.0,0.0,75.0,223.0,64.0,8.4,4.0,9.0,6.0
2633,401.0,100.0,83.0,218.0,77.0,4.8,9.0,6.0,7.0
2634,66.0,12.0,1.0,53.0,57.0,8.4,9.0,8.0,3.0
2635,436.0,168.0,112.0,156.0,137.0,5.0,3.0,6.0,3.0
2636,169.0,67.0,9.0,93.0,126.0,6.2,9.0,1.0,3.0
2637,560.0,139.0,74.0,347.0,15.0,6.9,3.0,6.0,5.0
2638,188.0,28.0,31.0,129.0,95.0,5.9,9.0,3.0,5.0
2639,307.0,42.0,31.0,234.0,52.0,5.5,5.0,7.0,7.0
2640,258.0,36.0,55.0,167.0,131.0,7.0,5.0,6.0,10.0
2641,401.0,194.0,5.0,202.0,123.0,6.3,7.0,8.0,4.0
2642,599.0,0.0,26.0,573.0,38.0,6.9,8.0,8.0,5.0
2643,338.0,102.0,14.0,222.0,84.0,6.5,1.0,1.0,5.0
2644,227.0,45.0,31.0,151.0,111.0,8.7,3.0,2.0,7.0
2645,420.0,147.0,110.0,163.0,13.0,7.2,2.0,2.0,8.0
2646,126.0,48.0,14.0,64.0,104.0,7.3,7.0,4.0,1.0
2647,542.0,210.0,15.0,317.0,94.0,5.7,3.0,8.0,8.0
2648,359.0,30.0,20.0,309.0,39.0,6.3,4.0,9.0,7.0
2649,260.0,49.0,19.0,192.0,116.0,5.9,7.0,6.0,4.0
2650,230.0,97.0,41.0,92.0,108.0,7.1,8.0,3.0,8.0
2651,473.0,228.0,77.0,168.0,109.0,7.3,8.0,4.0,6.0
2652,567.0,55.0,144.0,368.0,55.0,4.9,1.0,9.0,8.0
2653,406.0,32.0,2.0,372.0,10.0,8.6,4.0,10.0,7.0
2654,236.0,29.0,35.0,172.0,95.0,8.6,3.0,9.0,5.0
2655,281.0,110.0,6.0,165.0,74.0,6.4,9.0,5.0,10.0
2656,587.0,140.0,85.0,362.0,31.0,7.8,3.0,6.0,6.0
2657,468.0,69.0,78.0,321.0,28.0,5.5,4.0,4.0,4.0
2658,240.0,20.0,62.0,158.0,129.0,6.4,7.0,2.0,7.0
2659,553.0,72.0,30.0,451.0,70.0,8.4,9.0,8.0,1.0
2660,282.0,18.0,31.0,233.0,105.0,5.7,9.0,6.0,3.0
2661,125.0,54.0,30.0,41.0,38.0,4.9,1.0,6.0,9.0
2662,571.0,37.0,133.0,401.0,119.0,4.6,4.0,5.0,8.0
2663,463.0,168.0,66.0,229.0,40.0,4.7,6.0,1.0,5.0
2664,577.0,230.0,126.0,221.0,71.0,7.2,6.0,2.0,4.0
2665,527.0,242.0,36.0,249.0,13.0,8.0,3.0,9.0,4.0
2666,316.0,145.0,86.0,85.0,25.0,5.7,4.0,5.0,4.0
2667,118.0,18.0,3.0,97.0,89.0,7.1,4.0,4.0,5.0
2668,229.0,113.0,4.0,112.0,33.0,4.5,1.0,3.0,1.0
2669,584.0,101.0,127.0,356.0,68.0,7.4,9.0,2.0,4.0
2670,136.0,37.0,37.0,62.0,38.0,4.9,8.0,3.0,9.0
2671,431.0,6.0,118.0,307.0,96.0,5.6,5.0,6.0,2.0
2672,424.0,199.0,17.0,208.0,109.0,6.7,1.0,7.0,2.0
2673,540.0,118.0,128.0,294.0,110.0,9.0,8.0,1.0,9.0
2674,221.0,107.0,33.0,81.0,36.0,8.4,10.0,5.0,5.0
2675,107.0,40.0,30.0,37.0,141.0,4.1,4.0,2.0,9.0
2676,320.0,143.0,38.0,139.0,146.0,5.6,9.0,4.0,7.0
2677,334.0,137.0,82.0,115.0,61.0,5.1,7.0,5.0,6.0
2678,573.0,213.0,144.0,216.0,145.0,6.7,10.0,8.0,4.0
2679,99.0,38.0,8.0,53.0,88.0,8.1,5.0,8.0,4.0
2680,574.0,28.0,84.0,462.0,60.0,7.3,1.0,9.0,8.0
2681,570.0,192.0,2.0,376.0,28.0,6.9,6.0,6.0,6.0
2682,596.0,221.0,36.0,339.0,81.0,4.7,10.0,2.0,4.0
2683,95.0,46.0,16.0,33.0,117.0,6.9,8.0,2.0,1.0
2684,91.0,24.0,20.0,47.0,142.0,6.7,9.0,5.0,2.0
2685,347.0,47.0,64.0,236.0,73.0,5.7,8.0,6.0,3.0
2686,513.0,67.0,96.0,350.0,113.0,4.1,7.0,7.0,3.0
2687,210.0,28.0,23.0,159.0,31.0,5.8,8.0,10.0,9.0
2688,597.0,178.0,133.0,286.0,43.0,8.2,3.0,9.0,8.0
2689,277.0,116.0,49.0,112.0,149.0,6.3,7.0,10.0,10.0
2690,586.0,123.0,7.0,456.0,18.0,5.5,3.0,9.0,8.0
2691,304.0,73.0,64.0,167.0,145.0,8.2,9.0,2.0,3.0
2692,468.0,182.0,136.0,150.0,142.0,5.5,5.0,1.0,7.0
2693,193.0,48.0,31.0,114.0,45.0,5.5,7.0,4.0,10.0
2694,339.0,101.0,44.0,194.0,83.0,6.5,10.0,5.0,6.0
2695,121.0,10.0,21.0,90.0,114.0,7.5,1.0,8.0,2.0
2696,569.0,211.0,147.0,211.0,133.0,6.9,3.0,7.0,4.0
2697,119.0,45.0,17.0,57.0,112.0,7.7,3.0,9.0,5.0
2698,482.0,64.0,17.0,401.0,63.0,6.7,4.0,5.0,10.0
2699,110.0,27.0,8.0,75.0,107.0,7.0,6.0,8.0,7.0
2700,568.0,256.0,56.0,256.0,25.0,8.7,9.0,5.0,7.0
2701,427.0,73.0,40.0,314.0,109.0,4.1,1.0,9.0,8.0
2702,232.0,49.0,1.0,182.0,64.0,5.3,1.0,4.0,2.0
2703,367.0,81.0,74.0,212.0,27.0,5.6,10.0,7.0,1.0
2704,300.0,12.0,35.0,253.0,52.0,6.1,9.0,10.0,6.0
2705,502.0,114.0,137.0,251.0,81.0,4.7,4.0,2.0,5.0
2706,277.0,130.0,6.0,141.0,16.0,6.9,2.0,5.0,4.0
2707,289.0,35.0,60.0,194.0,24.0,7.9,5.0,3.0,7.0
2708,478.0,216.0,33.0,229.0,103.0,8.7,2.0,9.0,4.0
2709,335.0,35.0,19.0,281.0,119.0,8.1,8.0,1.0,7.0
2710,343.0,39.0,37.0,267.0,21.0,8.5,1.0,5.0,9.0
2711,68.0,15.0,0.0,53.0,79.0,5.8,10.0,9.0,8.0
2712,436.0,85.0,35.0,316.0,71.0,8.5,8.0,1.0,3.0
2713,276.0,36.0,43.0,197.0,42.0,8.6,9.0,8.0,4.0
2714,253.0,42.0,2.0,209.0,33.0,6.3,1.0,8.0,10.0
2715,537.0,267.0,110.0,160.0,98.0,5.8,3.0,7.0,9.0
2716,61.0,18.0,3.0,40.0,73.0,7.5,5.0,4.0,10.0
2717,358.0,80.0,32.0,246.0,128.0,7.0,5.0,9.0,4.0
2718,531.0,25.0,5.0,501.0,57.0,6.2,7.0,4.0,7.0
2719,221.0,26.0,66.0,129.0,119.0,4.5,7.0,3.0,8.0
2720,439.0,163.0,50.0,226.0,103.0,6.9,4.0,7.0,2.0
2721,526.0,193.0,34.0,299.0,68.0,8.4,6.0,8.0,7.0
2722,113.0,23.0,3.0,87.0,77.0,5.1,9.0,2.0,5.0
2723,221.0,48.0,37.0,136.0,149.0,8.8,3.0,4.0,7.0
2724,527.0,210.0,48.0,269.0,68.0,7.3,3.0,6.0,2.0
2725,365.0,71.0,107.0,187.0,20.0,7.0,8.0,2.0,6.0
2726,317.0,45.0,44.0,228.0,149.0,4.7,5.0,10.0,6.0
2727,172.0,56.0,3.0,113.0,108.0,8.2,10.0,10.0,4.0
2728,210.0,64.0,5.0,141.0,46.0,5.1,6.0,6.0,3.0
2729,354.0,50.0,70.0,234.0,58.0,6.2,5.0,3.0,6.0
2730,334.0,23.0,60.0,251.0,68.0,7.4,10.0,6.0,2.0
2731,175.0,1.0,41.0,133.0,80.0,4.9,10.0,10.0,1.0
